,0
15,においては労働力は商品としての性格をもつものではないとし、その理由としてつぎの諸点を挙げておられる。「〔ソ連社会の〕国有企業において生産手段と結合する労働力は商品ではない
16,３公債が大規模に発行され，その累積がみられること，などである。これらの諸点は帝国主義財政の基本的傾向として，現代においても，なお強く貫徹しているのである。
17,図っていく上でも、評価の在り方は極めて重要である」とした上で、次の諸点をあげています。＊１文部省『中学校指導書教育過程一般編』（千九百八十九年七月第一法規）
18,、その運用の面あるいは司法制度審議会意見書において今後将来的に検討をするべきだと言われている諸点につきましては、今後とも慎重に検討していくことに変わりはございませんが、
19,に国会で成立した（五月二十四日公布、平成四年一月三十一日施行）。ただし改正は次の諸点のみである。１大規模小売店舗の第一種と第二種との境界面積を二倍にし、都道府県知事による
20,としては、ほとんどトートロジーに等しい無意味な回答である。とすると、大内のあげた諸点のうちで、徹底した戦後改革だけが日本経済に独自な高成長の原因ということになる。
21,、行政が社会の要請に合致し、効率的であることが求められている。このような諸点について改革・改善を進めていくことは行政に対する国民の信頼を得ていくうえで必須のことがらである
22,日本政府はサンフランシスコ平和条約第十九条と日ソ共同宣言第六項によってソ連に対する請求権を放棄しております。以上のような諸点から見て、これら抑留者の方々が日本政府に対して補償要求を行っているのは根拠と道理を
23,、前述のとおり甚大な被害をもたらしたが、地域福祉・在宅福祉への教訓として、次の諸点を確認する必要がある。１高齢者・低所得層とその居住地域、過密老朽住宅地域に被害が大きい、そのこと
24,大筋を示すものとして了承されたものである。また、この五十六中業について、特に次の諸点が確認されている。ア五十六中業は、向こう５か年間において、「大綱」水準へ到達する
25,このような指導要録の改訂に踏み切ったのでしょうか。それについて文部省は、「次の諸点に留意して改善を図ったものである」といっています。（１）新学習指導要領
26,となる教育問題など、当面する重要な課題に全力で取り組むこととし、特に左記の諸点に留意いたしました。「壬生町第５次総合振興計画」推進中！創意と工夫が生きた活力あるまちを創造する
27,の実施に当っては、国際連合憲章の諸原則（特に、主権、平等及び内政不干渉）及び以下の諸点を踏まえ、相手国の要請、経済社会状況、二国間関係等を総合的に判断の上、実施するものと
28,ている義務との優先順位，（ｃ）シナイ半島からのイスラエル撤退後の安全保障取極の再検討，などの諸点をめぐる両国間の対立のため，同条約の締結期限の七十八年十二月十七日までに妥結に至らなかつ
29,防止するため、国民に対するパスポートの管理に関する啓発に努める。８その他、次の諸点を推進する。ア「海外安全相談センター」の機能・サービスの一層の充実に努める。イ海外旅行者
30,必要である。六十三年度では，以上のような林業を巡る動向を踏まえ，次の諸点に重点を置いて施策の展開を図ることとする。１講じようとする施策
31,の経営計画』百六十九頁▼システムの特徴システムの大きな特徴としては、次のような諸点があげられます。まず、第一に、歳入・歳出セクターを中心に、起債管理セクター、積立基金管理セクターの
32,の実施に当たっては、国際連合憲章の諸原則（特に、主権、平等及び内政不干渉）及び以下の諸点を踏まえ、相手国の要請、経済社会状況、二国間関係等を総合的に判断の上、実施するものと
33,ている。大学院制度については，これまでに課程の目的，入学資格，修業年限，教育方法等の諸点にわたって弾力化が図られてきている。平成元年，大学院設置基準等の改正により，優秀な学生の
34,指導的役割が強く求められております。このような状況を踏まえ、私は、以下の諸点を中心に、通商産業政策の推進に向け、全力を尽くす所存であります。第一の課題
35,，その裁量判断の方法ないし過程に過誤があり，これらの過誤がなく，これらの諸点につき正しい判断がなされたとすれば，控訴人建設大臣〔Ｙ１〕の判断は異なった結論
36,あることに鑑み、政府は東南海・南海地震等に係る地震等防災対策の推進を図るため、特に次の諸点について適切な措置を講じ、万全を期するべきである。一東南海・南海地震に係る防災対策推進のための
37,に思っています。○川島委員時間が来たので終わります。通告をしております諸点については、次回に延ばさせていただきたいと思います。ありがとうございました。○佐藤委員長
38,官僚制度の慣習、権限、エスプリ・デ・コーア、リクルートメントは、まるまる温存されることになった。上記の諸点を、統計的にみてみよう。ハンス・ベアワルドはＧＨＱで追放行政を監督した人だが、以下
39,十二．五％）をめざす新しいケアの内容を創出する福祉実践といえる。次に，以上の諸点から宅老所の役割をまとめると，宅老所は，独自のニーズをもつ痴呆性高齢者の介護問題を
40,た文化包丁。及び廊下に投げ出されていた園芸用スコップなどと推定。以上のような諸点から、遺留品捜査や聞込み捜査、銀行協会など金融機関への協力依頼のほかに、被害者の通夜や
41,ｈｉｓｔｏｒｉｑｕｅ，Ｐａｒｉｓ千九百三十二）『歴史評論』第百七十巻百九十五ページ。この問題および以下に論じる諸点については、同じ著者の『フランスの財政機構研究』（ＥｔｕｄｅｓｓｕｒｌｅｓＩｎｓｔｉｔｕｔｉｏｎｓ
42,第Ⅰ‐４‐９図）。企業金融面への浸透の遅れの理由として，次の諸点があげられよう。第１は，企業の資金需要自体が小さかったからである。企業の資金需要
43,にみられるローコストオペレーションの進行また，経済企画庁による『物価リポート’九十五』は，下記の諸点を発生要因としている。（２）詳しくは，『読売新聞』平成７年十月二十七日付を
44,問題や，旧埼玉銀行での質権設定のコンピュータ不登録の問題が挙げられていたが，これらの諸点のシステム・リスク対策と還元データによる管理が組み合わされて初めて有効になる。全銀協の参考事例で
45,の合意が達成されているものの，検証措置及び削減対象に装備を含めるか否か等の諸点については依然東西間で大きな意見の対立があり，今後とも難航が予想される。（３）
46,他人や社会がそれを助けていける場合もあるからである。加えて，次の諸点は注意されなければならない。その１つは，たとえば幸福感は所得階層別には，高所得層で幸福感
47,これまでの日本の国家政策の大きな節目とたる重要法案であるとの認識から、次の諸点について政府の見解をただしたいのであります。質問の第一は、国連の平和維持活動は、
48,っからしで、意地も悪い。こうした人物像は、浮世房や世之介と共通でない諸点をもつけれども、健全な社会の義理からいえば無用者であることにおいて違わない。
49,生活環境の整備等に関する特別措置法案に対する附帯決議（案）政府は、本法の施行に当たり、次の諸点について適切な措置を講じ、その運用に遺憾なきを期すべきである。一、
50,ような指示を出した。１旅客及び手荷物の取り扱い各空港においては次の諸点について具体的な取り扱い方法を定め、その徹底を図ること。旅客関係旅客の氏名、年齢
51,はございません。いずれにいたしましても、今御指摘がございましたいろいろの諸点を含めまして、北朝鮮との関係につきましては、今後とも朝鮮半島をめぐる国際情勢、
52,敬具昭和五年（千九百三十年）五月六日南京ニ於テ重光葵支那共和国国民政府外交部長王正廷閣下来翰以書翰啓上致候陳者本部長ハ左ノ諸点ニ関スル日本国政府ノ了解ヲ本部長ニ通知スル本日附ノ貴翰ヲ受領スルノ光栄ヲ有シ候一、支那国
53,の出身地域による区分をも含んでいる。旧移民と新移民は、およそ次のような諸点で性格を異にしている。第一に、旧移民の主流が、西欧・北欧からの
54,ではなくて広域的な仕事のあっせんということを強力にやっていきたい。これらの諸点を先般通達をいたしまして、現在通産局を中心に府県とそれの具体化をいま急い
55,データになります。次いで、患者が亡くなったときの状況について、次の諸点から詳しく調査します。第一は患者が発病してからの闘病日数です。闘病生活が一年半以上に
56,」を判断して所見を記入する。４上司推薦者は、昇格候補者を認定するため、次の諸点に留意するとともに、厳正にしてかつ公平でなくてはならない。（１）上司は、
57,た。リズム社経営陣は、ＪＰＭＰと組んだ仕事の成果、ＭＢＯに当たっての注意点といった諸点についてマンド社に対してあらゆる視点からヒアリングを行った。また、じっくりと工場見学を行う中で、
58,「取扱通知」という。）第３章八十に定めるところによるものであるが，さらに次の諸点に留意する。（１）６の本社とされる管理支配に関する業務が行われている
59,かについては大いに疑問が残る。ただ、その点はさておき、ここでは次の諸点を指摘しておく。第一に、欲求の充足がまた欲求を増大させるために、欲求
60,のではないだろうか。遺伝子組み換え食品に危惧を抱いている人の心配は、次のような諸点にある。○遺伝子組み換えによる蛋白質遺伝子組み換え食品において、組み換えられた遺伝子が直接心配なのではない
61,書き下しが出来上がったものから順に前にもってこさせる。指導者は上記の諸点を確認し、できていれば○印などをつけてチェックをする。現代語訳に取り組ませる
62,。わが邦でも、初めは腐屍や害虫を除き朝起きを奨しくれる等の諸点から神視した烏が、田圃開くるに及び嫌われだしたので、今日では
63,それをすぐ読んでくれるよう、お願いしたい。というのも私は、きみが論難している諸点にたいして、かなりきちんと弁明したつもりなのだから。第一に、唯物論への移行
64,見直しを開始することで意見が一致した。その背景としてあげられるのは、次の諸点である。１旧「指針」は、前大綱の考え方に基づき策定されたものである
65,。戦艦というものが出現して以来、最初の戦艦同士の決戦であった。さらにつぎの諸点があげられる。（１）わが戦艦の全部と装甲巡洋艦（準戦艦）は英国の設計
66,に加え、４．５億ドルを追加的に拠出。３ＩＭＦに対する三十億ＳＤＲの貸付け。今後とも以下の諸点に留意しつつ、資金フローの誘致拡大につとめることが重要と思われる。（ⅰ）
67,五十三，Ｂ五十四）。（ｂ）将来キャッシュ・フロー見積り上の留意点将来キャッシュ・フローの見積り上，以下の諸点に留意する必要がある。イ将来キャッシュ・フロー見積りの構成要素将来キャッシュ・フローの見積りには，当該資産の
68,ならびにそれにともなう農村内での労働利用形態と地主・小作関係の変化、都市化による非農業への就業動向といった諸点が、調査での主要課題であった。そして、タイ国全体としての高度経済成長のなかで、デルタ
69,が見られず突出していること、人類の切歯はサルに比べて小型化しているなどの諸点で異なっている。人類の歯は、大半の歯が裂肉歯からなる食肉目などの
70,の数を２分の１として算定するものとされているが，この取扱いに当たっては，次の諸点に留意する。（資本の金額又は出資金額）１第七十二条の四十八第４項第３号の資本の
71,，これが言わば基調演説として会議を方向付ける結果となった。鈴木総理大臣の強調した上記の諸点は，サミット宣言を貫く基調ともなり，このことは我が国の行ったサミットへ
72,ために必要な諸施策の総合的推進と石炭対策財源の確保に努めるとともに、本法施行にあたり、次の諸点について適切な措置を講ずべきである。一、石炭鉱業の長期安定化の見地から、適正な
73,財政再建等の措置が講じられてきているが、今後においては、地方公営企業全般にわたり、更に次の諸点を中心に施策を推進する必要がある。第１は、経営の合理化の推進である
74,、御見解を賜っておきたいと思います。○林（淳）政府委員ただいま御質問いただきました諸点につきまして、監理委員会といたしましては、この六月の十日に発足いたしまして
75,た共同研究の成果に基づき、適正な対価を求めるのは当然であります。以上の諸点から、本法案には賛成できません。次に、商品投資に係る事業の規制に関する法律案
76,では深く立ち入らないが、筆者の印象に残った多くの問題点のうち次の諸点は記しておく必要があるように思われる。第一点は、「基盤的防衛力構想」の問題
77,、総合調査委員会が開かれた。この席上では双方の資料を突き合わせ、病理解剖・臨床・細菌・化学の諸点から意見交換が行われ、次の発表が行われた。「１千十三号中の一部に
78,はこれらの問題点を踏まえて検討を行った結果，品質保証向上対策の基本的方向として，次の諸点を指摘している。（１）品質保証活動に関する統一的な指針類の策定，企業内の品質保証活動の
79,リスケ国）、ＬＬＤＣ、中進国等に対する円借款供与には、一定の限界があるが、次の諸点に留意しつつ各国ごとにその必要性等を総合的に検討の上、対応する必要がある。（
80,自ら解剖を実施した上でえられた所見に基づく鑑定の結果であること…等の諸点に照らせば、同人の鑑定意見は、右上田政雄の鑑定意見が、書面と写真という間接的な
81,としてみたとき、読者の好色的興味に訴えるものと認められるか否かなどの諸点を総合的に検討して行うとしている（最判昭五十五・十一・二十八刑集三十四・６・四百三十三）。したがって、芸術作品や科学作品
82,のが通常であり，良・悪性の判断が大きな比重を占める．細胞診断では次の諸点を認識して検査にあたる．１塗抹状態や染色性から，細胞診断に適切な標本である
83,も、調査カードと資料集の形式とが関連していないと無駄な労力を要する。の諸点に注意されるとよいだろう。調査対象が特定の石仏にしぼられる場合には、それ
84,があること、などの点を具体的に指摘する。そのうえで、そのような諸点からすれば、「旧請求における請求原因［三つの事件］と新請求における請求原因［三十年以上にわたる不法行為］
85,の税額控除（ｃｒｅｄｉｔ）をした残額が、最終的な所得税額となる。以上の諸点のうち、主として問題となる点を、第三項以下において検討する。
86,語義にちなんで、「学びの履歴書」と言ってもよい。そこには、以下の諸点の意味合いが込められている。その第一は、教育の価値を、学習に前
87,の専門家の意見をきいた。彼らは書記長同様に驚きながらも、次のような諸点を指摘した。まず第一に、大統領の英語によるスピーチを理解できるのはごく一部の
88,は緊急対策として石炭鉱業の安定、雇用の確保及び産炭地域の振興の観点から、次の諸点について適切な処置を講ずべきである。一、貯炭の急増が石炭鉱業の経営を大きく
89,れた減損損失の戻入れが認められている。その戻入れ処理を採用した理由として，以下の諸点があげられている（ｐａｒａ．Ｂ百十一）。１ＩＡＳＣフレームワークと首尾一貫している。すなわち資産
90,も多いことに驚く。そして、マルクス主義の解釈として、大きな謎となってきた諸点も、これをユダヤ教と対比して解釈しなおしてみると、たちまち氷解する点も少なくない。
91,言ってよい。ただ、その後の経過から振り返ると、期せずしてこれらの諸点に、いわば喉に刺さったトゲがどこにあったのかが示唆されることになってい
92,は、ケチな小悪党だけれども、犯罪とはすれすれの線から踏み出さない。の諸点に在るとされている〔Ｔｈｒａｌｌ‐Ｈｉｂｂａｒｄ‐Ｈｏｌｍａｎ，千九百六十：三百五十二―五十三〕。主役人物として
93,得たものにする。反対する理論を簡単に参照することは、特別の注意を要する諸点を指示するのに役立つだろう。最も深い裂目は、すでに論じた幾つかの題目
94,テーマと関係が薄いと思われる点についても言及されることが少なくない。これらの諸点も含めて、答申に記された文書には、実質的にすべての大学に対して、
95,初めて成功したのもＮＴＴであったことを示した。本章１で示した他の諸点も含め、それらはあくまで、次世代インターネットのコアとなる技術の例示に過ぎず、“市場シェア”
96,付せられた符号は，それぞれの偏微係数の性状を示している．上式の特徴的な諸点は，次に列記する通りである．１消費（支出）Ｃは，通常そうさ
97,と交流の重要性と、自由と開放性の原則のもとでの経済協力の重要性等広範な諸点について意見の一致を確認いたしました。このことは、日ソがその国力をもって国際場裏において
98,として、マインツの聖なる司教の誓約による公証人であります。その理由は、上記の諸点と諸条項のすべてについて、証人諸氏と同席し、彼らは私とともにそれを聞き、
99,この改正大店法にはふれられていなかったが、日米構造問題協議報告及び合同会議中問答申にもられた次の諸点については平成四年一月二十九日付の商務流通審議官発の諸通達等によって制度化された。１出店調整処理期間は、
100,他法文ニ於テ往々疑義ヲ生ズルノ嫌ヒアルモノモ亦尠カラヌノデゴザイマスニ依ッテ、是等ノ諸点ニ向ッテ改正ヲ致スノ必要ガアルノデ、茲ニ本案ヲ提出ヲ致シマシタ次第デゴザイマス」と。
101,安全確保のための取組第１節日本人海外旅行者の安全対策１事故・事件への対応と安全対策次の諸点に重点を置いた情報提供、広報活動を実施する。１海外旅行の安全対策に関する自己責任の意識
102,期する必要がある。ついては、緊急の対応として、政府は、次に掲げる諸点について関係者の意見を聴取し、万全の措置を講ずべきである。一国民に課せられた
103,確保、などがある。そして、「ＩＰｖ６の特徴」も、右に示した諸点に対応して、１ＩＰアドレス空間の（ＩＰｖ４の三十二ビットから）百二十八ビットへの拡大、２
104,調整が続けられるであろうこと，朝鮮半島には少なくとも大きな武力紛争は生じないであろうことなどの諸点に大きな変化が生じないことを前提とするものであった。しかし，防衛の
105,たのであろうか。価格破壊の発生要因として，『中小企業白書（平成７年版）』は下記の諸点を挙げている。（１）詳しくは，中小企業庁編『中小企業白書（平成７年版）』大蔵省印刷局
106,革命に訴えざるべからざるに至りし。竹越のピューリタニズム把握の特徴はこのような諸点に認められるが、それではつぎに本書で描きだされた「ピューリタンの戦士」クロムウェルが
107,なおアメリカの保険制度は専門的に見て、日本では目こぼしにされている微細な諸点をカバーしているな、と思えた。一週間後、特製ワゴン車が迎えにきて、恢子
108,輸入物価が上昇し，それが国内価格を上昇させた。第２次石油危機後の物価パフォーマンスの特徴として次の諸点があげられる。第１は，当然のことながら，石油が上がって物価も上がる
109,１日平均値が０．０２ｐｐｍ，アメリカは年平均値が０．０５ｐｐｍと異なっている。この相違については，次の諸点を理解して論ずる必要がある。その１は，日本の大気汚染に係る環境基準は
110,た千八百九十年十一月二十九日施行された。第二節明治憲法の特色明治憲法の特色として次の諸点を挙げることができる。一万世一系の天皇による支配明治憲法は、天皇による支配統治を基本原理
111,は、本法施行に当たり、投資者保護の徹底及び商品ファンドの健全な発展を図るため、次の諸点について適切な措置を講ずるべきである。一、本法の規制対象に係る法第二条第一項の
112,ほか，国際通商委員会の暫定被害審査，生産原価以下の販売，多国籍企業のダンピング，米国内製造業著のための司法審査等の諸点につき新たに規定したことである。このように新通商法は，運用のいかんでは
113,転換できるかどうかということである。五つの危機とは、簡潔にいえば次の諸点となる。（１）人口増大と食料の危機現在でもすでに七億八千万人（「
114,隊士はその家臣ではないこと、隊士の月給制、行動の輪番制の廃止などの諸点で近代的軍隊であった。西洋式の軍事技術を学んだ下士官による不正規軍の創出は、役
115,てきたといえる。しかし，試練は終ったわけではない。その理由として次の諸点を指摘する必要がある。第１は，消費者物価には，卸売物価上昇の波及が続きつつあり
116,いってよい。まさにそれらの契機は《想像的人間》の内面性の構造を固有に特徴づける諸点なのだ。それらはそっくりそのままニーチェのなかに、ただし「深淵」と「
117,が地域経済において重要な地域を占めていることはすでにみたとおりであるが，以下の諸点から中小企業のもつ活力に対する期待が近年とみに高まっている。第一に，国民の生活関心
118,。この平和イニシアティブの骨子は次の通りである。（１）アラブ諸国はイスラエルに対し次の諸点を要求する。（ａ）シリアのゴラン高原を含むすべての占領地につき千九百六十七年六月四日の
119,ガザの地に樹立すること（２）これらをイスラエルが認める場合、アラブ諸国は次の諸点を確約する。（ａ）アラブ―イスラエル紛争を終結しイスラエルとの平和協定を結ぶ（ｂ）
120,というより、そんな構想を語ることにどんな意味があるのか。こうした諸点をさらに突かれると、張氏は「この東アジア共同体というのは具体的な目標ではなく、あくまで
121,た。最後に、一ツ森、深谷の村落生活の変化過程を理解するうえで重要と考えられる諸点について言及し、概況の「まとめ」としたい。昭和十年当時、一ツ森、深谷の
122,に比べ、占領地の範囲を明確に規定しまたパレスチナ難民の帰還権を要求するなどイスラエルにとって承認しがたい諸点を盛り込んだものになってしまった。事実イスラエルはこのイニシアティブが最終合意されるに先だって
123,のあり方）以上のような状況からみて今後の国債をめぐる問題として次の諸点が指摘される。第１は大量の国債発行の継続はクラウディング・アウト等金融面での弊害のみならずインフレや
124,問題であり、今後の改革の、食の安全ですね、に向けての大事な諸点だと、このように思います。○平野達男君結果責任として責務を果たせなかったという
125,国家的経営の収支計算が必要であり、社会化も必要になることで一致した。これらの諸点はいずれもその後「基本問題」の中にとり入れられている。大来のおかしなところ
126,）以上が（４）式に示された「消費の変化ｄＣ」をめぐる特徴的な諸点である．全体としてみると，長期不況下では，不況そのものに由来するＣＹｄＹ＋ＣＹｅｄＹｅの効果が
127,加重平均コストによって見積もられる（ｐａｒａ．四十八，四十九）。すなわち，割引率の特徴として，以下の諸点があげられる。まず，割引率に貨幣の時間価値を反映することである。これは，
128,手続きで本稿を書き進めているのだが、内容の上で川西さんが力を大きく賭けた諸点にも触れておかなくてはならない。本書は『昭和文学史』と銘打っているのだが、二葉亭四迷、森鷗外
129,若年層優先」では，階層間の適合度格差は小さく，全体としての適合度も比較的高いなどの諸点が指摘できよう，というのがその要旨である。以上は，ライフ・ステージ別の分析であるが，
130,料金を長期的に安定させる見地から見まして政府の見解をただしておきたい点が諸点ございますので、以下政府の見解をお伺いしてまいりたいと思います。そのまず第一に
