,0
18,。わたしの任期は、残すところあと５カ月となりましたが、市政をめぐる諸情勢の変化への対応にそごをきたすことなく、行財政運営の万全を期するよう全力を
19,第３‐１‐１図）。中央省庁等改革以前には，青少年対策推進会議において，平成元年９月から，青少年をめぐる諸情勢の変化に応じて随時の改正を行いつつ，国の取組方針等を明らかにするため
20,，世界の情報化の動向，諸外国の通信事情，通信政策の進展状況及び我が国の通信をめぐる諸情勢について述べてきた。これをみると，諸外国の抱える問題と我が国における問題点が
21,を反映して，種々の防護措置が講ぜられてきたところであるが，上記のような諸情勢に適切に対処するため，昭和五十一年４月，原子力委員会のもとに，「核物質防護専門部会」が設置さ
22,基本的に変更されていないことから、旧ソ連の崩壊による激変やアジアＮＩＥｓの勃興などの諸情勢の変化を踏まえた新しい枠組みを検討する必要があることを基本認識とし、１
23,ている。これらの採択を進めるため、新世代下水道支援事業機能高度化促進事業を実施している。また、下水道をとりまく諸情勢の変化に的確にこたえつつ、さらに効率的な下水道事業を展開していくためには、下水道に
24,や原子力委員会決定の形で国民に示すよう努めてきたところであるが、今後とも、原子力開発利用を巡る諸情勢の変化を踏まえつつ、適時的確に国民の疑問や不安に応えられるような政策の
25,教育制度改革、第２次地方分権改革などさまざまな制度改革が進展している状況にあります。これら私たちを取り巻く諸情勢の変化は、戦後六十年余り築いてきた社会の枠組みや世の中の流れを大きく変動させる
26,の協力を得て、その適正を期しているところであるが、近年の国立公園を取り巻く諸情勢の変化に対処するため、今年度も地域の特性に応じた管理体制の強化に努めた
27,のは，こうした国民の求めに応えようとするものである。しかし，内外の諸情勢が激動期にある今，何人もその正確な方向や設計を示すことはできない
28,していると聞いております。運輸省といたしましては、その見通しなりそういった諸情勢を見きわめまして、そして運輸省として判断をする、こういうことになろうかと存じます。
29,にかけた期待を裏切るものと言わざるを得ません。与野党挙げて現下の諸情勢を御認識いただき、世界における日本の立場を御勘案いただきまして、予算案の早期成立に向けて御努力
30,安定的発展に資することとした。第Ⅳ‐１表八十三年度海外地域別・商品別貿易会議開催一覧表３．貿易表彰等最近の我が国貿易をめぐる諸情勢にかんがみ，製品輸入の拡大による我が国貿易構造の改善及び貿易に関する相互理解の増進を図る必要
31,という御指示も出ておるやさきでございます。したがいまして、現在私ども、そういった諸情勢を踏まえながら、また投資のあり方について運輸省あるいは監理委員会の方の御理解を求めながら進め
32,た。私と彼の憲法改正や安保・防衛などに関する考え方は必ずしも一致しない。しかし、諸情勢の分析とそれに基づく洞察は鋭く、政治家としての老いは感じさせなかった。
33,推進する森林施業計画制度を導入するなど各種の林業振興施策が展開されることとなった。このように林業をめぐる諸情勢には大きな変化が生じつつも，全体として木材需要が引き続き堅調に推移したこと，
34,エジプトの大統領選挙はもう終わりましたよ。ムバラク大統領再選です。今年に限らず、イスラム圏ですから、諸情勢を考えればテロなどのリスクはあるでしょうね。外務省の海外安全情報などを参考に自分
35,郵政審議官の設置郵政省では、情報通信サミット等のハイレベルな国際会合への対応等、国際的な諸情勢の推移等にかんがみ、郵政行政の強力な推進を図るため、郵政審議官を設置する予定である。
36,短縮することにより，新たな雇傭機会を創出することも提案している．日本の労働者階級を取り巻く諸情勢は，加速度的に厳しさを増しつつあるが，その一部は，既に表面化している．例えば，
37,啓もう及び指導，コンサルタント活動等について助成した。３果実の生産対策最近の果樹農業を取り巻く諸情勢の変化に対応し，果実需給の安定と果樹農業の健全な発展を図るため，六十五年度を
38,３分の２を占めるに至っているが，これは，２年間にわたる不況を経て，今後の諸情勢に対する企業の見通しを反映しているものとみられる。販売用土地でも，「具体的計画なし」と
39,の六十二％に当たる千万ｈａに達している。（３）また，近年の国内林業をめぐる厳しい諸情勢に対応し，森林・林業の振興を図るため，市町村等が主体となって林業振興地域整備計画の策定が
40,し、一千九百五十六億円を計上しております。農林水産関係予算につきましては、農業を取り巻く内外の諸情勢を踏まえ、生産性の向上等を基本とする農業の展開を図り、我が国農業の
41,も、現在奈良線の電化工事を進めているような状況でございまして、いまのこの諸情勢の中で、このルートそのものが持つ意味というものは将来に向かって非常に
42,、災害に強い安全なまちづくりに積極的に取り組むとともに、技術革新の成果を取り入れながら、諸情勢の変化に即応した消防防災体制の充実強化を図っていく必要がある。（１）大規模災害対策の
43,を設置する動きがあり，今後その成果が期待される。３我が国の通信をめぐる諸情勢（１）転換期を迎えた我が国の通信四十八年のオイルショックを契機とし
44,た。ルイ十五世は、パリ条約が屈辱的なものではあったけれども、現下の諸情勢からやむを得ないものとして、腹心テルシエに書簡を送った。われわれが締結した
45,な役割を果たす我が国の水産業や漁村の健全な発展を確保していくためには、諸情勢の変化に即した政策の抜本的な見直しが必要であるというふうに考えておるわけであり
46,，運輸大臣により承認された。今回の変更では，輸送量が伸び悩むなど国鉄をめぐる諸情勢の変化に対応し，六十年度に三十二万人体制（原計画は三十五万人）とするなど各種の経営改善施策を
47,ような状況が出てきたわけでございます。今回の改正は、そういった諸情勢、それから先ほど申しました、商法の学者の中の考え方も時代の変化に伴っ
48,自国が独立する以前に採択されたジュネーヴ海洋法四条約の見直しを主張していた。このような諸情勢を踏まえ，四十五年の第二十五回国連総会において，公海，大陸棚，領海，漁業と生物資源保存といった問題に
