,0
44,進編集協力／宮下信子ヘア・メイク、着付け／市田ひろみ美容室いちだ・ひろみ服飾評論家。美容室、着物学院を経営するかたわら、日本和装師会会長、大学講師などを務める。また、世界各地の民族衣装の
45,彼女は今日美容室に行くようです（＊＾＿＾＊）私も美容室に行こうか悩み中…いまどきは便利なもので、美容室からお迎えが来てくれ、終わる
46,昨日は美容室に行ってプリンちゃんなおして、髪も短く切ってもらってスッキリ＆頭が小さくなりまし
47,に晴れ着を着て、神社にお参りにいって、写真館で写真撮りました。美容室で着付けとメイクをしてもらいました。ばっちり濃いメイクをされたので、時間
48,私はお正月に髪を結いたいのですが大晦日に開いている美容室が見つかりません。もし知っている人がいたら教えてください。場所はできれば都内
49,本当に北朝鮮なのかと疑ってしまうほどの雰囲気だった。建物の中には美容室もあり、また三台くらい、パチンコ台が並んでいた。大使館関係の外国人が利用するこの場所
50,床屋なら三千円ちょっとでカットをしてくれます。パーマをかけないなら十分です。どうしても美容室と言うなら多少高くても我慢するしかありません。池袋は美容室の宝庫なので
51,の雑誌も置いてあって読み放題。スタッフがフランス人ということを除けば、まるで日本の美容室にいる感覚かな」ラボに登録している日本人はおよそ三百人。ほとんどが女性で
52,のはおかしいと思いますか？店の名前よりは、雰囲気だと思います。美容室に男性がいるのも最近では当たり前になってきていますし、くつろげるような
53,の千円札といくらかの小銭が入っている。ほかにはテレフォンカードと地下鉄のカード。美容室の割引券。身元を明らかにするようなものは何も入っていない。白川は
54,なきゃよかったぁ！やりすぎだよ、チャック。そして、本日のへんじん。昨日の美容室が堪えたのか、亡霊がご活発！！でも、亡霊占拠エリアに変化あり！胸椎周辺がほぐれ
55,方がいいです。少しでも薬が他の部分に付くと目立ちますから。美容室ではアルミホイルにメッシュを入れたい髪を包みます。最初にいメッシュをしたいところを
56,皮膚が薄くデリケートです、決して強く拭かないで下さい。それでもかゆみや違和感があるようなら美容室へ電話して事情を話してください。組合加盟店ではそういう場合の保険に加入しています
57,放っておいて、部屋の鍵を持ったままひとり朝食に行くご主人もいれば、美容室まで奥様を迎えに来て、仲良く一緒にレストランに向かうご主人も。ずっと二人で
58,、抹茶ワッフル＆ロールケーキを食べて若干胸やけする。十一：００〜髪を切った。美容室のお姉さんと、最近のＰＴＡ事情と、下水工事の話とガソリン税の話で討論した。
59,ぁ！まあ〜かまへん！かまへん！そのうち、また伸びる！近々、美容室へちゃんとカットしてもらいに行ったほうがいいかも？たぶん。。。また、後ろ髪
60,喜びも半減してしまいます。私は、本質的な美容師を育成しようと考えて何軒もの美容室を持ちました。その育成のプロセスの中には従業員に「快」の本質
61,美容室の人やお医者さんに対して恋心を抱く質問は見かけますが、反対にそれらの人が
62,、顔エステをして貰います。その理容室によると思います。複雑なカットは美容室の方がはずれがないと思います。シャンプーは自分でしてから行けばいいのでは
63,販売部にクッキーを頼む用件だけで電話を切った。次の日の午後、美容室の帰りに料理学校へまわると、敦子が待ちうけていた顔で受付に出てき
64,自分は天然パーマです。髪の毛がのびれば美容室で２万ぐらいのストパーかけれるんですが、髪がなかなか伸びません。はやく伸るマッサージと
65,美容室いってぇ、バスにゆられて帰ってるときバスの外をボーーーっと眺め
66,はストパーとか縮毛矯正しかないのですか？パーマ剤じゃない方法はないのですか？？美容室のＴＡＹＡ（タヤ）で新しく出たトリートメントが良かったですよ。サルファイトとかプロなんとか
67,床屋ばかりで美容室に行ったことがありません。今度行きたいと思うのですが、あのおしゃれな感じに
68,何年ぶりかに、髪を染めちゃいました！美容室じゃなく、我が家で！自分でやろう〜と、思ってたんですけど・・・
69,いい。《穴場》銀座で千八百円のカット！昨年オープンし、連日にぎわっているのが美容室「ＨＡＩＲＳｈａｍｐｏｏＦＡＭＩＬＹＳＡＬＯＮ」だ。カット千八百円、なのに腕は確かというおトク感
70,、縮毛矯正と髪を染めたせいで髪が非常に痛んでいます。この場合は美容室で染めた方がいいのでしょうか？？縮毛矯正後、一週間ほどしてから自分で黒染めし
71,をトーンダウンするのは簡単です。逆に暗く染めた髪をトーンアップするのは難しいのです。美容室へ行ってください、やり直しを快くやってくれるはずです。勿論無料です。
72,と正面のエレベーターが２Ｆまで直結で運んでくれますエレベーターを降りるともう、そこが美容室「ＦＵ−ＦＵ−ＬＵ」です確か中央の時も同じようになっておりましたね！！駐車場
73,よ。もと、美容師だったとかで、美容室の忙しいときにはアルバイトで、美容室で働いていますよ」「そう。美容師さんだったの」冬子は、和美
74,ヘアカラー、育毛剤など美容室で使う製品のほとんどをカバー。高品質の製品を提供するとともに、美容室の経営データに基づいて自社オリジナル分析ソフトで美容室のコンサルティングを行なうなど、同業他社との差別化も図る
75,満たせるように」と〇四年にオープンさせた。約三千三百平方メートルの敷地に犬の診療所、美容室のほか、芝生を敷き詰めた約千八百平方メートルの運動場などが広がる。一番の売りは全国で
76,停まっている車にも、何かよからぬ意志があるような気がしてくる。美容室への行き帰りには、たえず前後左右に気を配った。夕刻になって
77,、もちろん自由です」素晴らしい！それならお金を払って行くパリの他の美容室と変わらないではないか！と私も驚きの声を上げてしまった。
78,行きつけの美容室があります。店員さんの感じもよく、ここ２年ほど通ってます。私はくせ毛
79,帰宅少しだけ昼寝午後十六時半バスで移動午後十七時妹君の会社の近くで待ち合わせ午後十八時半美容室【スパ＆トリートメント】のチケットが今日まではああああ〜スパは癒される午後二十二時帰宅Ｍｙルームにテレビ
80,社会で必要なことですし、本能がそうさせるからでもあります。次回は１度美容室で絞ってもらうのを断ってみてはどうでしょうか。人為的に絞ってばかりいて
81,デコもあんまり出せません・・；だから天辺で結んだり出来ません。ちなみに長さは美容室ではロングになるくらいで全体的にくせでウェーブみたいになってます。前髪は
82,。パドルブラシならどこのものでもよいので、売ってるところ、おしえてください！行き付けの美容室で頼む方が早いと思いますよ。それにその方が安く買えると思います。
83,広告が施されていますが、この車はいわゆるラッピング専門だったようで、航空会社や美容室など、いろんなラッピングが施された車でもあるのです。二十一年２月十九日、前後面画像追加
84,たことだが、この怪文書は三十万部印刷され、文化人、婦人団体、商店会、理髪店、美容室、学校、医者、弁護士などに片っ端から送り届けられた。駅のスタンドにも持ち込ま
85,の紙面で、彼は殺人現場をこう描写している。「アナスタシアは…十時十五分ごろホテルの美容室に入り…コートを脱いで、白いワイシャツのボタンをはずした。服装は茶で
86,反応しちゃってね、びくっとしちゃうんです。私、ショートカットでしょ、だからけっこう頻繁に美容室行かなきゃなんないんですけど、襟足を切ってもらうときね、どうしても美容師さん、顔近づけるでしょ
87,とこやと理容室は同じですか？？同じですよ、美容室を床屋と呼んでも悪くはないかもね。
88,のかわかりませんが、極度の天然パーマだと、ストパーではのびません。美容室に行っても縮毛矯正をすすめられると思います。朝のスタイリングも楽になると
89,にがんばろうと決心していたからでした。リハビリの部屋を出発点にして、美容室を通って喫茶店を横目に見て、私は、エレベーターの前に出ました
90,、敦子の授業が終るのを近くの珈琲店で待つこともある。私は電話で美容室の予約をとったあとで、ふと思いついて、従妹の加代が好きな特製クッキーを
91,美容室に通っています。しかし、カットが思い通りにいかないので、以前通っていた美容室にまた行きたいと思っています。しかし、美容師の方に心よく受け入れてもらえない
92,た。敦子が、定年退職後に講師をつとめている料理学校は、私の長年行きつけの美容室とたまたま同じ界隈にあって、彼女と以前よりもよく会うようになった。
93,。でもどうしてもきるのに抵抗があるのであれば「縮毛矯正」されてはいかがですか？美容室で縮毛矯正してくれるところありますよ♪ちなみに以前私もしましたがまっすぐのサラサラに
94,の物）できれば通販できるといいんですが、どこかにありませんか？美容室で使う物ですが、タオルケースだけでよければ３万円台から有るんですよ。取り付け等を御自分
95,か。肛門腺は月に１回は絞った方がいいんでしょうが・・・行きつけの美容室は必ずシャンプーが入ってしまうのでけっこうお金がかかってしまうんです。単品でやってくれるところに
96,、市販の物で充分でしょうか？？十分ですよ。結構しっかり黒く染まりますし美容室でやってもらうと料金が高いですもんね。
97,福岡で良い美容室を教えて下さい。また、その美容室のどこが良いかも教えていただけたら助かります。宜しくお願いします。「ＳＨＩＭＡ」が
98,福岡で良い美容室を教えて下さい。また、その美容室のどこが良いかも教えていただけたら助かります。
99,も置いていません。どこに行けば市販で手に入りますか？私は美容室で買っています。それかドンキにあるかも知れませんよ。
100,無駄でした。そこで、縮毛矯正をかけ今現在満足されている方、都内近郊のお薦め美容室を教えて下さい。Ｘ−ウォーキングというタウン誌？（フリーペーパー？）が今でてるやつ縮毛の
101,美容院で切ってもらうしかないのでしょうか。理容師で美容師です。専門店に行ってください、できれば美容室のほうが良いでしょう。
102,。たぶん、髪の毛がもっとも伸びる、と考える人が多いでしょう。なにせ定期的に理容室、美容室にかよわはければならないほどだから。しかし、答えはあごひげ。一日に０．３８ミリほど
103,成人式の時のメイクは、美容室でされましたか？一生に一度のことなので失敗したくありません。
104,なぜ美容室はガラス張りで、中が丸見えの所が多いのですか？そんなに人に見せたい
105,店で１年間インターンをしたと言う証明があれば誰でも受けれます（家が美容室の人は見習をしていなくても受けれると言う事です）そう考えると誰で
106,と思います。でもシワもないし、いつもきれいにしていて、爪の美容室の「ネールバンク」にも通って、爪を長く伸ばして明るい色のマニキュアをし
107,最近、初めて行った美容室で、女のアシスタントの人と話していて、「彼氏いますか！？」
108,なら切って貰う、切りたくないのならエクステンションで調整が出来るか相談する、行きつけの美容室があればカットして貰っても大丈夫なのではないでしょうか？。髪質も理解して下さっている
109,美容師の兄（二十五歳）を持つ者です。先日兄が勤務している美容室のお客さま（三十一歳）へ交際を申しこみ付き合い始め結婚前提まで話が進んでいたのですが兄は
110,おしえて下さい。いくらくらいでエステでしてもらえるのでしょうか？エステも行う（美顔程度です）美容室で働いてた事があり、マイクロカレントを使ってました。クレンジング〜マッサージ等基本の
111,こんな美容室なら絶対行くと思う理想の美容室像は？ロンドンの美容院みたいに店員が飾らない雰囲気
112,が・・・参考になる良いスタイルがありましたら教えて下さい。宜しくお願いいたします。美容室に行くんでしたら、美容室の人に任せてもいいと思います、私はショートでした
113,美容室でカットしてもらったら、お願いした髪型とできあがりが違いました気に入らないという
114,入れたらすぐ頭（笑）暑いのでそれくらいでいいんですけどね。ところで美容室で髪カットしてもらう時、雑誌とか漫画とか目の前に置かれますよね
115,高い薬を選べばちりちりにはならなかったと思いますが。激安ではない美容室で直してもらってください。くれぐれも自分でストレートになんてしないでください。
116,くらいに終わるので、電話して遊びに行く。遊ぶのはだいたい地元です。買い物も美容室もぜんぶ池袋で済んじゃう。ほかの町にはめったに行かない。一度家に
117,ちょっと癒されたい時私は美容室でシャンプーしてもらいます。（田舎なので足つぼマッサージとかのお店がありません。）
118,美容室の売り上げの実態をなるべく多く知りたいのですが、経営者でなくてもどなたでも結構
119,お客様に喜んでもらえる美容師になりたいのです」「私が行っていたところの美容室の美容師がスゴクかっこよかったんです。でも、かっこいいだけじゃなくて、私にすごく良くし
120,ただの美容室ではなく、ワンフロアーに幾つかのショップを併用しようと思っています。どんな美容室の他にどんなショップがあると素敵ですか？また便利ですか？いくつでも
121,色抜けしますので矯正を先にやってください。カラーと矯正の間ですがほとんどの美容室では同時に行っています。間を空ける理由は髪が痛むと言うことではなく頭皮
122,。リンスもトリートメントもいらないのでは？と思うぐらいシャンプー落としたときツルツルです。美容室なんかで置いてるとこもありますがネットでも売ってると思います。ただちょっぴり
123,また適当に〜〜〜前髪も３センチくらいしか無いんじゃないだろか（＾＾ゞこの頭で、美容室へ行ったら、「なんですか！このガタガタ髪は！」って言われそうです
124,勝村さんと食事行ってきたんですねｏ（＾−＾）ｏいぬたちが美容室…いぬの方が、贅沢って残念だわね。ここまで読んだら、トップの
125,店舗より１階の店舗、そして道路から見て店内が見える作りにする事が流行る美容室の条件のひとつなんだそうです。ガラス張りでも外から見て座ってるお客様の
126,の終了は３時でした。その後、・友人達と写真を撮るなど・２次会用に美容室で髪形チェンジ・タクシーで移動などの流れでしたが、それでも時間は充分余るくらいでしたので
127,が少し大きくなった頃から芸能人になるまで、いつも行ってた『ジュノ美容室』も忘れられない場所だね。−お母様の文章より抜粋−それにしてもシウォンさん
128,がいいと思います。写真でよくても、そうならないことも多いんです。美容室に行くのだから、相談料も料金の内。相手はプロですし、お店には
129,２年後に、美容室を開業する予定です。ただの美容室ではなく、ワンフロアーに幾つかのショップを併用しようと
130,も魅力美容室向けの頭髪用化粧品・医薬部外品の専門メーカーとして、シャンプー、トリートメント、パーマ剤、ヘアカラー、育毛剤など美容室で使う製品のほとんどをカバー。高品質の製品を提供するとともに、美容室の経営データに基づい
131,してこなかった。きっと、もう彼の中ではおれは普通の行きつけの美容室の美容師に戻ったんだと思う。それでいいんだ。おれもそれを望んでい
132,の犬はウンチの時に、一緒に液体見たいなものを少し飛ばしています。美容室でシャンプーして（水が嫌いなので大暴れして家では無理なので）もらう時
133,先日初めて行った美容室が自動シャンプー機でした。どうも洗われてるのがくすぐったくてダメでした。体験した
134,は深いものになっている。だいたい、私も妹も、自分の仕事場である、美容室には近づけさせなかったくせに、淳之介だけは、子供の頃から、大人に
135,高いですかねー？シャンプーじゃなくてトリートメントを変えてみてはいかがですか？トリートメントなら美容室で買ったことはありますが、市販のものに比べると高いし、私が
136,月曜日は多くの美容室がおやすみですよね。ということは、日曜深夜の知恵袋は美容師の方が沢山いる
137,多少高くても我慢するしかありません。池袋は美容室の宝庫なのでちょっと歩けば美容室にぶつかります。
138,よく美容室で使われているパドルブラシがほしいです。ＡＶＥＤＡの物がよいのですが、ショップは東京
139,その彼女」の試写会で、渋谷に行ってきました。昔、勤務していた美容室の本部があり、通勤も渋谷経由でしたので、毎日通っていた場所。久しぶりに
140,の気持ちしだいだと思いますよ。我が家では内飼いは１ヶ月、外飼いは２週間ぐらいで美容室に連れて行きますよ。周りの犬を飼っている人も大体そうです。犬
141,今日から私は三連休です！主人はお仕事です。今日の予定は、Ｐちゃんを美容室へ連れて行ってその間に家事を済ませちょっと趣味に打ち込みたいと思っ
142,の方がいってるように数時間だけとかなら認可保育園でも預かってくれますよ。美容室に行きたいとか、息抜きには一時保育も利用したいですよね。無認可はわかり
143,きます！（・へ・）憂鬱！髪も伸びてきて、うっとおしいけど、美容室へ出かけるのが面倒。「スキカル」で髪をザックザクにカットしましたよ。適当
144,ＰＡＰＡ、仕事帰りに髪の毛ＣＵＴして帰ってくるねんて〜♪ＭＡＭＡも日曜日美容室行くし！（＾＾）！夏やしイメージチェンジやわぁ−♪♪♪♪♪♪♪って
145,の顔は見たくないので止めました。二度と行かないと思います。こんな美容室ありえますか？保証制度があるので経営者、店長に電話で弁償してほしいと伝えればいいです
146,美容室でカットの時、美容師さんがよくはさみを縦に入れて切っているのを見ます
147,たくないし。何かいい方法ありませんか？自分で手を加えるよりも美容室で直すほうが傷みもマシだし確実ではあるのですが・・・今日かけ
148,出て、シャワーを浴びた。それから着物を着ると、カーテンを開け、地下の美容室に電話をして、九時半からの予約を頼んだ。昨夜、椎名には
149,し、特に担当の美容師さんが気に入っていた訳でもなかったので別の美容室に変えてしまいました。やはり、手で洗ってもらった方が、髪の状態も
150,なる良いスタイルがありましたら教えて下さい。宜しくお願いいたします。美容室に行くんでしたら、美容室の人に任せてもいいと思います、私はショートでしたので付け毛を付けて貰い
151,十分です。どうしても美容室と言うなら多少高くても我慢するしかありません。池袋は美容室の宝庫なのでちょっと歩けば美容室にぶつかります。
152,理容師で美容師です。ホットカーラーで巻くと扱いが楽になりまとまりやすくなりますよ。一度美容室でセットをしてもらってコツなどを聞くと早いかもしれません。セット料金なんてタカが知れてい
153,に任せた方がいいのでしょうか？教えてください！メイクをメニューや宣伝にしている美容室でしたらお任せでいいと思いますが、髪型メインで商売されているお店ではやめた
154,れているお店ではやめた方がいいです。私は成人式とお年始の時に美容室でヘアメイクと着付をしてもらいましたが、お年始の時にお願いしたお店からは
155,、皆さんは、髪型はどうしていますか？自分でやっていますか？それとも美容室できちんとやってもらいますか？ちなみに私は黒のパーティードレスです。ふだんから髪の毛をいじる
156,・二十三日の月曜から振り返ってみましょ〜。月曜：仕事火曜：仕事水曜：病院→美容室木曜：仕事＆荷造り最終金曜：旅行初日土曜：旅行２日目日曜：旅行３日目月曜：イチゴ狩り火曜：買出し
157,のメイクって濃くなきゃダメなんですか？薄いと着物負けするって聞きました。おばさん系の美容室なので、化け物にされないか心配です・・・濃くなきゃだめと言うわけではない
158,ホテルの中には、人の暮らしに必要なものが全部盛り込まれている。美容室、理髪店、ドラッグストア、スーブニールショップ、本屋、花屋など。ホテルは小さな街みたいなもの
159,「明るくて気のいい人ですよ。もと、美容師だったとかで、美容室の忙しいときにはアルバイトで、美容室で働いていますよ」「そう。美容師さん
160,に朱色。あまりのショックに文句を言うこともできず、次の日ほかの美容室で染め直しをしました。ブリーチする時も１時間くらい熱を当てられて火傷しました
161,らしいと聞いたので。あと、私も人に乾かしてもらうのは好きですよ。美容室とかで乾かしてもれってるときって気持ちよくないですか？人それぞれかもしれませんが
162,ｗ↑は、ココ最近使っているヘアケア品です。もうすぐ髪の毛がぱさつく季節なので。美容室で薦められ買ったもので、上がワックスで下が洗い流さないトリートメントです。ワックス
163,美容室に切り抜きを持って行きますか？美容師です。切り抜きは希望のイメージを伝える手段
